Status,Due.Date,Contract.Type,Quantity,Size,Shape,Base.Cost,Color,Sales.Price,Market,Plant,Market.Price,Quote.Key
lost,11/14/16,Fixed Long,2596,medium,round,175,red,240.45,Agriculture,Indiana,177.8,Quote280
lost,11/14/16,Fixed Long,79,large,round,175,red,243.95,Agriculture,Indiana,177.8,Quote281
lost,11/14/16,Fixed Long,856,large,round,175,red,243.95,Agriculture,Indiana,177.8,Quote282
lost,11/14/16,Fixed Long,8,large,round,175,red,243.95,Agriculture,Indiana,177.8,Quote283
lost,11/14/16,Fixed Long,359,large,round,175,red,243.95,Agriculture,Indiana,177.8,Quote284
lost,11/14/16,Fixed Long,70,large,round,175,red,243.95,Agriculture,Indiana,177.8,Quote285
lost,11/14/16,Fixed Long,96,large,round,175,red,243.95,Agriculture,Indiana,177.8,Quote286
lost,11/14/16,Fixed Long,34,large,round,175,red,243.95,Agriculture,Indiana,177.8,Quote287
lost,11/14/16,Fixed Long,6,large,round,175,red,252.7,Agriculture,Indiana,177.8,Quote288
lost,11/14/16,Fixed Long,75,medium,round,175,red,238.35,Agriculture,Indiana,177.8,Quote289
lost,11/14/16,Fixed Long,133,medium,round,175,red,233.45,Agriculture,Indiana,177.8,Quote290
lost,11/14/16,Fixed Long,598,medium,round,175,red,233.45,Agriculture,Indiana,177.8,Quote291
lost,11/14/16,Fixed Long,119,large,round,175,red,233.45,Agriculture,Indiana,177.8,Quote292
lost,11/14/16,Fixed Long,2000,large,round,175,red,233.45,Agriculture,Indiana,177.8,Quote293
lost,11/14/16,Fixed Long,348,large,round,175,red,233.45,Agriculture,Indiana,177.8,Quote294
lost,11/14/16,Fixed Long,13,large,round,175,red,233.45,Agriculture,Indiana,177.8,Quote295
lost,11/11/16,Fixed Medium,40,large,round,178.5,red,213.15,Construction,Ohio,177.8,Quote296
lost,11/16/16,Variable Medium,95,large,round,176.75,red,247.45,Automotive,Indiana,177.8,Quote297
lost,11/16/16,Variable Medium,88,large,round,176.75,red,232.4,Automotive,Indiana,177.8,Quote298
lost,11/16/16,Variable Medium,91,large,round,176.75,red,225.05,Automotive,Indiana,177.8,Quote299
lost,11/16/16,Variable Medium,86,large,round,176.75,red,232.4,Automotive,Indiana,177.8,Quote300
lost,11/16/16,Variable Medium,79,large,round,176.75,red,225.05,Automotive,Indiana,177.8,Quote301
lost,11/16/16,Variable Medium,38,large,round,176.75,red,225.05,Automotive,Indiana,177.8,Quote302
lost,11/16/16,Variable Medium,6,large,round,176.75,red,234.15,Automotive,Indiana,177.8,Quote303
lost,11/16/16,Variable Medium,30,large,round,176.75,red,255.15,Automotive,Indiana,177.8,Quote304
lost,11/16/16,Variable Medium,45,large,round,176.75,red,232.4,Automotive,Indiana,177.8,Quote305
lost,11/16/16,Variable Medium,38,large,round,176.75,red,224.7,Automotive,Indiana,177.8,Quote306
lost,11/16/16,Variable Medium,33,large,round,176.75,red,224.7,Automotive,Indiana,177.8,Quote307
lost,11/16/16,Variable Medium,66,large,round,176.75,red,224.7,Automotive,Indiana,177.8,Quote308
lost,11/16/16,Variable Medium,13,large,round,176.75,red,223.65,Automotive,Indiana,177.8,Quote309
lost,11/16/16,Variable Medium,37,large,round,176.75,red,224.7,Automotive,Indiana,177.8,Quote310
lost,11/16/16,Variable Medium,24,large,round,176.75,red,224.7,Automotive,Indiana,177.8,Quote311
lost,11/16/16,Variable Medium,30,large,round,176.75,red,234.85,Automotive,Indiana,177.8,Quote312
lost,11/16/16,Variable Medium,13,large,round,176.75,red,223.65,Automotive,Indiana,177.8,Quote313
lost,11/16/16,Variable Medium,8,medium,round,176.75,red,246.05,Automotive,Indiana,177.8,Quote314
lost,11/16/16,Variable Medium,18,medium,round,176.75,red,246.05,Automotive,Indiana,177.8,Quote315
lost,11/16/16,Variable Medium,8,medium,round,176.75,red,235.725,Automotive,New York,177.8,Quote316
lost,11/16/16,Variable Medium,6,medium,round,176.75,red,232.225,Automotive,New York,177.8,Quote317
lost,11/16/16,Variable Medium,5,medium,round,176.75,red,232.225,Automotive,New York,177.8,Quote318
lost,11/16/16,Variable Medium,13,medium,round,176.75,red,232.225,Automotive,New York,177.8,Quote319
lost,11/16/16,Variable Medium,1,medium,round,176.75,red,232.225,Automotive,New York,177.8,Quote320
lost,11/16/16,Variable Medium,29,medium,round,176.75,red,232.225,Automotive,New York,177.8,Quote321
lost,11/16/16,Variable Medium,8,medium,round,176.75,red,249.69,Automotive,Michigan,177.8,Quote322
lost,11/16/16,Variable Medium,38,large,round,176.75,red,238.84,Automotive,Michigan,177.8,Quote323
lost,11/16/16,Variable Medium,10,large,round,176.75,red,279.79,Automotive,Michigan,177.8,Quote324
lost,11/16/16,Variable Medium,11,large,round,176.75,red,246.89,Automotive,Michigan,177.8,Quote325
lost,11/16/16,Variable Medium,9,large,round,176.75,red,238.84,Automotive,Michigan,177.8,Quote326
lost,11/16/16,Variable Medium,3,large,round,176.75,red,277.69,Automotive,Michigan,177.8,Quote327
lost,11/16/16,Variable Medium,15,large,round,176.75,red,278.39,Automotive,Michigan,177.8,Quote328
lost,11/16/16,Variable Medium,19,large,round,176.75,red,277.69,Automotive,Michigan,177.8,Quote329
lost,11/16/16,Variable Medium,8,medium,round,176.75,red,245.84,Automotive,Michigan,177.8,Quote330
lost,11/16/16,Variable Medium,13,large,round,176.75,red,230.3,Automotive,Indiana,177.8,Quote331
lost,11/16/16,Variable Medium,19,large,round,176.75,red,251.3,Automotive,Indiana,177.8,Quote332
lost,11/16/16,Variable Medium,11,large,round,176.75,red,251.3,Automotive,Indiana,177.8,Quote333
lost,11/16/16,Variable Medium,20,large,round,176.75,red,251.3,Automotive,Indiana,177.8,Quote334
lost,11/16/16,Variable Medium,19,medium,round,176.75,red,250.39,Automotive,Michigan,177.8,Quote335
lost,11/16/16,Variable Medium,51,large,round,176.75,red,268.94,Automotive,Michigan,177.8,Quote336
lost,11/16/16,Variable Medium,18,medium,round,176.75,red,257.39,Automotive,Michigan,177.8,Quote337
lost,11/16/16,Variable Medium,81,large,round,176.75,red,240.94,Automotive,Michigan,177.8,Quote338
lost,11/16/16,Variable Medium,13,large,round,176.75,red,250.04,Automotive,Michigan,177.8,Quote339
lost,11/16/16,Variable Medium,9,medium,round,176.75,red,257.39,Automotive,Michigan,177.8,Quote340
lost,11/16/16,Variable Medium,8,medium,round,176.75,red,256.69,Automotive,Michigan,177.8,Quote341
lost,11/16/16,Fixed Medium,9,medium,round,176.75,red,239.75,Manufacturing,Indiana,177.8,Quote342
lost,11/16/16,Fixed Medium,9,medium,round,176.75,red,229.25,Manufacturing,Indiana,177.8,Quote343
lost,11/16/16,Fixed Medium,1,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote344
lost,11/16/16,Fixed Medium,4,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote345
lost,11/16/16,Fixed Medium,1,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote346
lost,11/16/16,Fixed Medium,6,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote347
lost,11/16/16,Fixed Medium,6,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote348
lost,11/16/16,Fixed Medium,8,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote349
lost,11/16/16,Fixed Medium,6,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote350
lost,11/16/16,Fixed Medium,8,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote351
lost,11/16/16,Fixed Medium,9,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote352
lost,11/16/16,Fixed Medium,8,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote353
lost,11/16/16,Fixed Medium,3,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote354
lost,11/16/16,Fixed Medium,1,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote355
lost,11/16/16,Fixed Medium,18,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote356
lost,11/16/16,Fixed Medium,3,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote357
lost,11/16/16,Fixed Medium,3,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote358
lost,11/16/16,Fixed Medium,6,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote359
lost,11/16/16,Fixed Medium,6,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote360
lost,11/16/16,Fixed Medium,2,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote361
lost,11/16/16,Fixed Medium,1,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote362
lost,11/16/16,Fixed Medium,18,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote363
lost,11/16/16,Fixed Medium,6,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote364
lost,11/16/16,Fixed Medium,2,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote365
lost,11/16/16,Fixed Medium,1,large,round,176.75,red,236.6,Manufacturing,Indiana,177.8,Quote366
lost,11/16/16,Fixed Medium,2,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote367
lost,11/16/16,Fixed Medium,1,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote368
lost,11/16/16,Fixed Medium,8,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote369
lost,11/16/16,Fixed Medium,4,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote370
lost,11/16/16,Fixed Medium,3,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote371
lost,11/16/16,Fixed Medium,27,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote372
lost,11/16/16,Fixed Medium,1,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote373
lost,11/16/16,Fixed Medium,3,large,round,176.75,red,226.1,Agriculture,Indiana,177.8,Quote374
lost,11/16/16,Fixed Medium,12,large,round,176.75,red,226.1,Manufacturing,Indiana,177.8,Quote375
lost,11/16/16,Fixed Medium,27,large,round,176.75,red,226.1,Manufacturing,Indiana,177.8,Quote376
lost,11/16/16,Fixed Medium,10,large,round,176.75,red,226.1,Manufacturing,Indiana,177.8,Quote377
lost,11/16/16,Fixed Medium,1,large,round,176.75,red,226.1,Manufacturing,Indiana,177.8,Quote378
lost,11/16/16,Fixed Medium,18,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote379
lost,11/16/16,Fixed Medium,27,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote380
lost,11/16/16,Fixed Medium,27,large,round,176.75,red,215.6,Agriculture,Indiana,177.8,Quote381
lost,11/16/16,Fixed Medium,2,large,round,176.75,red,236.6,Manufacturing,Indiana,177.8,Quote382
lost,11/16/16,Fixed Medium,8,large,round,176.75,red,236.6,Manufacturing,Indiana,177.8,Quote383
lost,11/16/16,Fixed Medium,10,large,round,176.75,red,240.1,Manufacturing,Indiana,177.8,Quote384
lost,11/16/16,Fixed Medium,9,medium,round,176.75,red,239.75,Manufacturing,Indiana,177.8,Quote385
lost,11/16/16,Fixed Medium,9,medium,round,176.75,red,229.25,Manufacturing,Indiana,177.8,Quote386
lost,11/16/16,Fixed Medium,1,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote387
lost,11/16/16,Fixed Medium,4,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote388
lost,11/16/16,Fixed Medium,1,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote389
lost,11/16/16,Fixed Medium,6,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote390
lost,11/16/16,Fixed Medium,6,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote391
lost,11/16/16,Fixed Medium,8,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote392
lost,11/16/16,Fixed Medium,6,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote393
lost,11/16/16,Fixed Medium,8,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote394
lost,11/16/16,Fixed Medium,9,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote395
lost,11/16/16,Fixed Medium,8,large,round,176.75,red,215.6,Manufacturing,Indiana,177.8,Quote396
lost,11/16/16,Fixed Medium,10,large,round,176.75,red,240.1,Manufacturing,Indiana,177.8,Quote397
won,5/4/17,Variable Medium,12,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote398
won,5/4/17,Variable Medium,8,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote399
won,5/4/17,Variable Medium,8,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote400
won,5/4/17,Variable Medium,8,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote401
won,5/4/17,Variable Medium,64,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote402
won,5/4/17,Variable Medium,16,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote403
won,5/4/17,Variable Medium,8,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote404
won,5/4/17,Variable Medium,9,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote405
won,5/4/17,Variable Medium,24,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote406
won,5/4/17,Variable Medium,16,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote407
won,5/4/17,Variable Medium,24,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote408
won,5/4/17,Variable Medium,24,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote409
won,5/4/17,Variable Medium,16,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote410
won,5/4/17,Variable Medium,16,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote411
won,5/4/17,Variable Medium,48,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote412
won,5/4/17,Variable Medium,20,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote413
won,5/4/17,Variable Medium,20,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote414
won,5/4/17,Variable Medium,16,large,round,197.75,red,232.75,Agriculture,Indiana,217.7,Quote415
lost,3/17/17,Fixed Medium,120,large,round,218.05,red,268.45,Manufacturing,New York,228.55,Quote416
lost,3/1/17,Variable Medium,32,large,round,218.75,red,248.85,Automotive,Ohio,213.85,Quote417
lost,2/28/17,Fixed Medium,200,large,round,217.91,red,270.235,Automotive,New York,213.85,Quote418
lost,2/15/17,Variable Long,8,large,round,215.25,red,265.3,Automotive,Ohio,210.35,Quote419
won,11/9/17,Fixed Medium,24,large,round,213.5,red,245,Manufacturing,Ohio,214.55,Quote420
won,11/9/17,Fixed Medium,3,large,round,213.5,red,245,Manufacturing,Ohio,214.55,Quote421
won,11/9/17,Fixed Medium,6,large,round,213.5,red,245,Manufacturing,Ohio,214.55,Quote422
won,11/9/17,Fixed Medium,4,medium,round,213.5,red,253.7462026,Manufacturing,Ohio,214.55,Quote423
won,11/9/17,Fixed Medium,23,medium,round,213.5,red,255.5,Manufacturing,Ohio,214.55,Quote424
lost,12/2/16,Fixed Long,974,large,round,182.35,red,212.1,Agriculture,New York,197.05,Quote425
lost,12/2/16,Fixed Long,212,large,round,182.35,red,212.1,Agriculture,New York,197.05,Quote426
lost,12/2/16,Fixed Long,214,large,round,182.35,red,212.1,Agriculture,New York,197.05,Quote427
lost,12/2/16,Fixed Long,154,large,round,182.35,red,212.1,Agriculture,New York,197.05,Quote428
lost,12/2/16,Fixed Long,148,large,round,182.35,red,212.1,Agriculture,New York,197.05,Quote429
lost,12/2/16,Fixed Long,142,large,round,182.35,red,214.55,Agriculture,New York,197.05,Quote430
lost,12/2/16,Fixed Long,105,medium,round,182.35,red,212.1,Agriculture,New York,197.05,Quote431
won,11/9/17,Fixed Medium,6,medium,round,213.5,red,255.5,Manufacturing,Ohio,214.55,Quote432
lost,12/2/16,Fixed Long,107,large,round,182.35,red,212.1,Agriculture,New York,197.05,Quote433
lost,12/2/16,Fixed Long,71,large,round,182.35,red,212.1,Agriculture,New York,197.05,Quote434
lost,12/2/16,Fixed Long,89,large,round,182.35,red,222.6,Agriculture,New York,197.05,Quote435
lost,12/2/16,Fixed Long,72,medium,round,182.35,red,212.1,Agriculture,New York,197.05,Quote436
lost,12/2/16,Fixed Long,21,large,round,182.35,red,231.35,Agriculture,New York,197.05,Quote437
lost,12/2/16,Fixed Long,45,large,round,182.35,red,227.85,Agriculture,New York,197.05,Quote438
lost,12/2/16,Fixed Long,41,large,round,182.35,red,227.85,Agriculture,New York,197.05,Quote439
lost,12/2/16,Fixed Long,52,large,round,182.35,red,212.1,Agriculture,New York,197.05,Quote440
lost,12/2/16,Fixed Long,35,medium,round,182.35,red,212.1,Agriculture,New York,197.05,Quote441
lost,12/2/16,Fixed Long,21,large,round,182.35,red,244.3,Agriculture,New York,197.05,Quote442
won,11/9/17,Fixed Medium,6,medium,round,213.5,red,255.5,Manufacturing,Ohio,214.55,Quote443
lost,12/2/16,Fixed Long,16,large,round,182.35,red,240.1,Agriculture,New York,197.05,Quote444
lost,12/2/16,Fixed Long,4,large,round,182.35,red,248.15,Agriculture,New York,197.05,Quote445
lost,12/2/16,Fixed Long,7,large,round,182.35,red,248.15,Agriculture,New York,197.05,Quote446
lost,12/2/16,Fixed Long,1,large,round,182.35,red,237.65,Agriculture,New York,197.05,Quote447
lost,12/2/16,Fixed Long,2,large,round,182.35,red,212.1,Agriculture,New York,197.05,Quote448
lost,12/2/16,Fixed Long,1,large,round,182.35,red,212.1,Agriculture,New York,197.05,Quote449
won,11/9/17,Fixed Medium,12,medium,round,213.5,red,255.5,Manufacturing,Ohio,214.55,Quote450
won,11/9/17,Fixed Medium,6,medium,round,213.5,red,255.5,Manufacturing,Ohio,214.55,Quote451
won,11/9/17,Fixed Medium,16,large,round,213.5,red,244.9978209,Manufacturing,Ohio,214.55,Quote452
lost,4/14/17,Variable Long,8,medium,round,215.25,red,298.48,Automotive,New York,225.4,Quote453
lost,4/14/17,Variable Long,40,large,round,215.25,red,291.83,Automotive,New York,225.4,Quote454
lost,4/14/17,Variable Long,40,large,round,215.25,red,304.64,Automotive,New York,225.4,Quote455
won,11/9/17,Fixed Medium,14,medium,round,213.5,red,255.5,Manufacturing,Ohio,214.55,Quote456
lost,4/7/17,Index Long,4,medium,round,384.65,red,455.35,Automotive,Indiana,228.9,Quote457
lost,4/7/17,Index Long,25,medium,round,215.25,red,272.3,Automotive,Indiana,228.9,Quote458
lost,4/7/17,Index Long,1,medium,round,215.25,red,272.3,Automotive,Indiana,228.9,Quote459
lost,4/7/17,Index Long,6,medium,round,215.25,red,272.3,Automotive,Indiana,228.9,Quote460
lost,4/7/17,Index Long,15,medium,round,215.25,red,272.3,Automotive,Indiana,228.9,Quote461
lost,4/7/17,Index Long,15,medium,round,218.05,red,292.95,Automotive,Indiana,228.9,Quote462
lost,4/7/17,Index Long,10,medium,round,218.05,red,294.7,Automotive,Indiana,228.9,Quote463
lost,4/7/17,Index Long,2,large,round,286.65,red,357.35,Automotive,Indiana,228.9,Quote464
won,11/29/17,Fixed Long,20,large,round,218.05,red,321.65,Agriculture,Indiana,217,Quote465
lost,4/7/17,Index Long,2,large,round,307.65,red,378.35,Automotive,Indiana,228.9,Quote466
lost,4/7/17,Index Long,4,large,round,286.65,red,357.35,Automotive,Indiana,228.9,Quote467
lost,4/7/17,Index Long,20,medium,round,218.05,red,312.2,Automotive,Indiana,228.9,Quote468
lost,4/7/17,Index Long,1,large,round,215.25,red,281.05,Automotive,Indiana,228.9,Quote469
lost,4/7/17,Index Long,6,large,round,215.25,red,281.05,Automotive,Indiana,228.9,Quote470
lost,4/7/17,Index Long,7,large,round,215.25,red,281.05,Automotive,Indiana,228.9,Quote471
lost,4/7/17,Index Long,2,large,round,215.25,red,281.05,Automotive,Indiana,228.9,Quote472
lost,4/7/17,Index Long,18,large,round,215.25,red,281.05,Automotive,Indiana,228.9,Quote473
lost,4/7/17,Index Long,25,medium,round,215.25,red,302.05,Automotive,Indiana,228.9,Quote474
won,11/29/17,Fixed Long,1,large,round,218.05,red,266.35,Automotive,Indiana,217,Quote475
won,4/1/17,Variable Long,0,medium,round,213.5,red,291.9,Automotive,Indiana,231,Quote476
won,4/1/17,Variable Long,5,large,round,213.5,red,279.65,Automotive,Indiana,231,Quote477
won,4/1/17,Variable Long,0,large,round,213.5,red,279.65,Automotive,Indiana,231,Quote478
